autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (self-identified),677459c660e284a692d73230,two small black pentagons and a large pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),677459c660e284a692d73230,two small black circles and a square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),677459c660e284a692d73230,two black stars and a blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),677459c660e284a692d73230,two large pink stars and a small green triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),677459c660e284a692d73230,two small green stars and a large pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),677459c660e284a692d73230,two large stars and a pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),677459c660e284a692d73230,two large green triangles and a small blue pentagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),677459c660e284a692d73230,"neither two small green pentagons and a large black square, nor two small green triangles and a large black square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),677459c660e284a692d73230,two large black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),677459c660e284a692d73230,two circles and a pentagon,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),677459c660e284a692d73230,two black circles and a triangle,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),677459c660e284a692d73230,two large blue triangles and a small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),677459c660e284a692d73230,two small blue squares and a large green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),67767a56178616c325f4cb20,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),67767a56178616c325f4cb20,big pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),67767a56178616c325f4cb20,two little squares and big star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),67767a56178616c325f4cb20,two big circles and small star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),67767a56178616c325f4cb20,two little triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),67767a56178616c325f4cb20,two little triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),67767a56178616c325f4cb20,two big circles and small triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),67767a56178616c325f4cb20,two big blue stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),67767a56178616c325f4cb20,two blue squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),67767a56178616c325f4cb20,two green rectangles,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),67767a56178616c325f4cb20,two small black square and big pentagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),67767a56178616c325f4cb20,two little pentagons and big circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),67767a56178616c325f4cb20,two little circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),67767a56178616c325f4cb20,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),67767a56178616c325f4cb20,two big stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),67767a56178616c325f4cb20,two little stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),67767a56178616c325f4cb20,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),67767a56178616c325f4cb20,two big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),67767a56178616c325f4cb20,two little pentagons and big square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),67767a56178616c325f4cb20,two black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),67767a56178616c325f4cb20,two small circles ,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),67767a56178616c325f4cb20,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),67767a56178616c325f4cb20,two big blue triangle and little black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),67767a56178616c325f4cb20,two blue small squares and big green triangle,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big pink hexagons and one small blue triangle ,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big black hexagons and one small pink square,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small green squares and one big pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big pink circles and one small black star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small pink triangles and one big black square,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small green triangles and one big pink star,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two pink circles and a blue triangle ,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big blue stars and one small black hexagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big blue squares and one small black star,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big green squares and 1 small black star,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small black squares and one big green hexagon,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small black hexagons and one big pink circle,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small black circles and one big green square,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small black stars and one big blue circle,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big pink stars and one small green triangle ,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small green stars and one big pink square,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big green stars and one small pink circle,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big green triangles and one small blue hexagon,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small green hexagons and one big black square,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big black triangles and a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small green circles and a small blue hexagon ,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small black circles and one big green triangle ,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two big blue triangles and one small black circle,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),67861d76761d3d3b8c2868ad,two small blue squares and one big green triangle ,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),678a654ff1e825269267a44d,two pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),678a654ff1e825269267a44d,bigger pentagons ,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),678a654ff1e825269267a44d,two  small green squares on the left of a pink star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),678a654ff1e825269267a44d,two big pink circles on the left of a small black star ,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),678a654ff1e825269267a44d,two triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),678a654ff1e825269267a44d,green triangles ,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),678a654ff1e825269267a44d,two pink big circles on the left of a small blue triangle ,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),678a654ff1e825269267a44d,two big blue stars on the left of a small black pentagon,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),678a654ff1e825269267a44d,squares ,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),678a654ff1e825269267a44d,green squares ,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),678a654ff1e825269267a44d,two black squares on the left of a green pentagon ,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),678a654ff1e825269267a44d,smaller black pentagons ,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),678a654ff1e825269267a44d,black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),678a654ff1e825269267a44d,two small black stars ,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),678a654ff1e825269267a44d,two big pink stars on the left of a small green triangle ,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),678a654ff1e825269267a44d,two smaller stars on the left of the square ,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),678a654ff1e825269267a44d,two stars ,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),678a654ff1e825269267a44d,big triangles ,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),678a654ff1e825269267a44d,two small green pentagons on the left of a big black square ,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),678a654ff1e825269267a44d,two big black triangles on the left of a small blue star,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),678a654ff1e825269267a44d,green circles ,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),678a654ff1e825269267a44d,two black circles ,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),678a654ff1e825269267a44d,two big blue triangles on the left of a small black circle ,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),678a654ff1e825269267a44d,two blue squares on the left of a green triangle ,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
